City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
346,Vardo,NO,70.3705,31.1107,22.98,80,100,13.8,overcast clouds
347,Itanhaem,BR,-24.1831,-46.7889,73.24,93,97,3.15,overcast clouds
348,Taganak,PH,6.0833,118.3,82.54,77,77,4.56,broken clouds
349,Araouane,ML,18.9048,-3.5265,64.24,22,1,7.92,clear sky
350,Emba,KZ,48.8264,58.1442,8.4,74,26,9.91,scattered clouds
351,Tanout,NE,14.9709,8.8879,62.83,19,0,10.04,clear sky
352,Itaqui,BR,-29.1253,-56.5531,80.76,56,0,12.33,clear sky
353,Ha Tinh,VN,18.3333,105.9,60.64,89,100,4.72,overcast clouds
354,Effingham,US,32.3669,-81.3332,66.15,95,65,9.22,broken clouds
355,Kindu,CD,-2.95,25.95,68.94,96,99,2.15,overcast clouds
356,Tokonou,GN,9.65,-9.7833,68.31,20,67,3.69,broken clouds
357,Cherskiy,RU,68.75,161.3,-23.75,96,100,9.31,overcast clouds
358,Xunchang,CN,28.4543,104.715,48.22,53,90,1.41,overcast clouds
359,Yuli,NG,9.6989,10.2744,68.11,30,36,6.04,scattered clouds
360,Fortuna,US,40.5982,-124.1573,43.14,93,0,0.0,clear sky
361,Bandarbeyla,SO,9.4942,50.8122,76.73,68,88,20.62,overcast clouds
362,Mirnyy,RU,62.5353,113.9611,-30.42,99,100,3.6,overcast clouds
363,Lazaro Cardenas,MX,17.9583,-102.2,71.67,79,41,4.0,scattered clouds
364,Georgetown,MY,5.4112,100.3354,85.93,70,20,5.75,few clouds
365,Andenes,NO,69.3143,16.1194,35.58,80,100,14.97,light intensity drizzle
366,Vega De Alatorre,MX,20.0333,-96.6333,72.81,82,51,7.2,broken clouds
367,Farmington,US,36.7281,-108.2187,30.88,75,0,11.5,clear sky
368,Tautira,PF,-17.7333,-149.15,81.14,75,24,14.67,few clouds
369,Mandalgovi,MN,45.7625,106.2708,5.38,51,99,11.95,overcast clouds
370,Van Buren,US,35.4368,-94.3483,39.33,66,0,4.61,clear sky
371,Swan Hill,AU,-35.3378,143.5544,82.71,24,6,7.56,clear sky
372,Ponta Delgada,PT,37.7333,-25.6667,54.32,76,75,6.91,broken clouds
373,Anadyr,RU,64.75,177.4833,-27.0,67,0,8.01,clear sky
374,Pakokku,MM,21.3333,95.1,74.21,41,2,5.97,clear sky
375,Imbituba,BR,-28.24,-48.6703,71.1,93,99,3.94,overcast clouds
376,Ostrovnoy,RU,68.0531,39.5131,32.81,94,98,14.09,light snow
377,Oussouye,SN,12.485,-16.5469,69.98,25,45,10.13,scattered clouds
378,Griffith,US,41.5284,-87.4237,35.89,91,100,23.02,light snow
379,Jeronimo Monteiro,BR,-20.7894,-41.395,69.96,98,98,2.01,overcast clouds
380,Tondi,IN,9.7333,79.0167,76.95,64,100,12.08,overcast clouds
381,Salta,AR,-24.7859,-65.4117,74.57,61,0,3.44,clear sky
382,Lagoa,PT,39.05,-27.9833,57.45,70,63,18.66,broken clouds
383,Chulman,RU,56.8479,124.9104,-50.04,93,88,1.99,overcast clouds
384,Grindavik,IS,63.8424,-22.4338,37.87,87,100,33.38,light rain
385,Rae Bareli,IN,26.2167,81.2333,59.45,42,49,4.45,scattered clouds
386,Pisco,PE,-13.7,-76.2167,72.01,83,0,8.05,light rain
387,Jardim,BR,-21.4803,-56.1381,71.02,95,64,3.74,broken clouds
388,Isaka,TZ,-3.9,32.9333,62.55,96,97,4.32,overcast clouds
389,Lensk,RU,60.7253,114.9278,-32.93,94,100,2.89,overcast clouds
390,Arcata,US,40.8665,-124.0828,43.41,90,0,4.61,clear sky
391,Tsaratanana,MG,-16.7833,47.65,72.1,96,100,2.62,moderate rain
392,Norman Wells,CA,65.282,-126.8329,-18.36,76,20,2.3,few clouds
393,Sisimiut,GL,66.9395,-53.6735,-8.79,91,41,10.38,scattered clouds
394,Mehamn,NO,71.0357,27.8492,30.15,74,100,12.66,overcast clouds
395,Nome,US,64.5011,-165.4064,-17.9,76,0,0.0,clear sky
396,Kirksville,US,40.1948,-92.5833,30.56,86,100,14.97,overcast clouds
397,Xining,CN,36.6167,101.7667,15.01,38,58,2.33,broken clouds
398,Bodden Town,KY,19.2833,-81.25,77.0,75,20,5.75,few clouds
399,Kashi,CN,39.4547,75.9797,4.21,78,20,4.47,few clouds
400,Tambura,SS,5.6,27.4667,73.58,34,83,4.41,broken clouds
401,Basco,PH,20.4487,121.9702,74.44,70,86,25.19,overcast clouds
402,Pouembout,NC,-21.1333,164.9,78.8,76,99,6.15,light rain
403,Terrace,CA,54.5163,-128.6035,37.31,93,100,11.5,light rain
404,Rosarito,MX,32.3333,-117.0333,56.48,78,92,12.75,overcast clouds
405,Mizdah,LY,31.4451,12.9801,37.35,50,0,8.81,clear sky
406,Sitka,US,57.0531,-135.33,44.49,81,100,10.36,moderate rain
407,Martapura,ID,-3.4167,114.85,80.69,83,40,4.61,scattered clouds
408,Palmer,US,42.1584,-72.3287,37.15,87,100,5.75,moderate rain
409,Nizwa,OM,22.9333,57.5333,59.61,60,3,5.91,clear sky
410,Beya,RU,53.0533,90.9139,12.88,85,100,17.16,light snow
411,Maxixe,MZ,-23.8597,35.3472,78.73,79,9,7.11,clear sky
412,Ixtapa,MX,20.7,-105.2,72.63,78,75,0.0,broken clouds
413,Bo Rai,TH,12.5728,102.5371,86.05,44,100,11.88,overcast clouds
414,Shenjiamen,CN,29.9576,122.298,48.07,58,0,14.38,clear sky
415,Saint-Louis,SN,16.3333,-15.0,68.38,27,1,9.17,clear sky
416,Tessalit,ML,20.1986,1.0114,63.95,18,1,5.68,clear sky
417,Praya,CV,14.9215,-23.5087,70.34,73,20,18.41,few clouds
418,Saint-Leu,RE,-21.15,55.2833,77.32,84,86,2.73,moderate rain
419,Opuwo,NA,-18.0607,13.84,66.76,84,100,4.14,overcast clouds
420,Gouyave,GD,12.1646,-61.7296,75.97,78,20,17.27,few clouds
421,Rio Gallegos,AR,-51.6226,-69.2181,64.45,55,75,0.0,broken clouds
422,Xinmin,CN,41.9908,122.8253,11.01,22,0,9.66,clear sky
423,Namatanai,PG,-3.6667,152.4333,84.22,70,100,6.31,light rain
424,Santa Rosa,PH,14.3122,121.1114,84.18,77,100,17.22,light rain
425,Kaeo,NZ,-35.1,173.7833,75.22,52,1,0.49,clear sky
426,Lichinga,MZ,-13.3128,35.2406,62.69,94,75,0.0,light rain
427,Pascagoula,US,30.3658,-88.5561,59.72,95,0,0.0,clear sky
428,Zaliztsi,UA,49.7919,25.373,33.3,92,97,9.19,overcast clouds
429,Valentin Gomez Farias,MX,28.2167,-106.5833,43.3,21,83,4.23,broken clouds
430,Faya,SA,18.3851,42.4509,48.31,82,0,2.28,clear sky
431,Pingxiang,CN,27.6167,113.85,49.3,51,88,4.32,overcast clouds
432,Znamenskoye,RU,57.1281,73.8282,10.71,99,97,2.01,overcast clouds
433,Kulhudhuffushi,MV,6.6221,73.07,80.08,60,11,11.25,few clouds
434,College,US,64.8569,-147.8028,-11.25,81,20,0.0,few clouds
435,Port-Gentil,GA,-0.7193,8.7815,79.38,81,100,8.5,overcast clouds
436,Chegdomyn,RU,51.1167,133.0167,-6.21,86,100,4.29,overcast clouds
437,Kabare,CD,-2.4683,28.8242,59.14,91,100,1.99,overcast clouds
438,Vysokogornyy,RU,50.1167,139.15,-1.17,82,100,5.44,overcast clouds
439,Kambove,CD,-10.8764,26.5969,61.21,98,100,3.31,light rain
440,Thompson,CA,55.7435,-97.8558,-2.04,84,20,4.61,few clouds
441,Nabire,ID,-3.3667,135.4833,85.8,67,89,5.28,overcast clouds
442,Acarau,BR,-2.8856,-40.12,75.96,86,61,7.58,broken clouds
443,Bac Lieu,VN,9.285,105.7244,81.34,67,100,2.86,overcast clouds
444,Bakhtiyarpur,IN,25.4667,85.5167,55.42,39,6,1.01,clear sky
445,Dalvik,IS,65.9702,-18.5286,15.73,76,100,10.71,overcast clouds
446,Rocha,UY,-34.4833,-54.3333,65.16,96,0,6.85,clear sky
447,Taltal,CL,-25.4,-70.4833,66.96,80,0,1.83,clear sky
448,Chernyshevskiy,RU,63.0128,112.4714,-26.19,94,100,6.82,overcast clouds
449,Ranau,MY,5.9538,116.6641,80.92,72,100,3.71,overcast clouds
450,Comodoro Rivadavia,AR,-45.8667,-67.5,78.66,36,0,4.61,clear sky
451,Ust-Omchug,RU,61.15,149.6333,-30.05,96,65,6.49,broken clouds
452,Zhigansk,RU,66.7697,123.3711,-51.59,99,55,2.55,broken clouds
453,Carballo,ES,43.213,-8.691,53.02,95,95,5.19,overcast clouds
454,Longyearbyen,SJ,78.2186,15.6401,30.04,74,40,10.36,scattered clouds
455,Kungurtug,RU,50.5994,97.5228,5.9,89,100,3.44,overcast clouds
456,Srikakulam,IN,18.3,83.9,76.75,66,13,4.36,few clouds
457,Wladyslawowo,PL,54.7909,18.4009,29.93,73,46,4.45,scattered clouds
458,Pimentel,PE,-6.8367,-79.9342,71.89,78,0,14.97,clear sky
459,Pontianak,ID,-0.0333,109.3333,84.18,74,40,4.61,scattered clouds
460,Kununurra,AU,-15.7667,128.7333,91.38,66,100,4.61,overcast clouds
461,Midland,US,31.9974,-102.0779,48.87,35,0,5.75,clear sky
462,Paita,PE,-5.0892,-81.1144,70.23,76,100,5.97,overcast clouds
463,Geraldton,AU,-28.7667,114.6,88.21,55,15,13.8,few clouds
464,Saint Anthony,US,45.0205,-93.218,28.65,85,100,12.66,overcast clouds
465,Talisay,PH,10.2447,123.8494,82.42,83,75,13.8,broken clouds
466,Aripuana,BR,-9.1667,-60.6333,69.04,99,86,1.48,overcast clouds
467,Ukiah,US,39.1502,-123.2078,44.02,88,0,0.0,clear sky
468,Khilok,RU,51.3674,110.4676,-7.08,90,100,2.44,overcast clouds
469,Bahia Blanca,AR,-38.7196,-62.2724,80.29,46,40,9.55,scattered clouds
470,Trelew,AR,-43.249,-65.3051,79.07,57,20,4.61,thunderstorm
471,Poykovskiy,RU,61.2333,73.3333,7.09,85,40,4.47,light snow
472,Lavrentiya,RU,65.5833,-171.0,-23.37,93,31,7.18,scattered clouds
473,Nelson Bay,AU,-32.7167,152.15,71.65,72,89,5.99,overcast clouds
474,San Jose,US,37.3394,-121.895,48.97,74,0,5.75,clear sky
475,Staryy Nadym,RU,65.6118,72.6842,-6.92,97,95,13.49,overcast clouds
476,Sioux Lookout,CA,50.1001,-91.917,15.87,86,100,5.75,overcast clouds
477,Cochabamba,BO,-17.3895,-66.1568,54.19,59,75,0.0,broken clouds
478,Sinegorye,RU,62.0788,150.477,-24.7,99,100,4.16,overcast clouds
479,Baglan,AF,36.1307,68.7083,31.73,79,100,0.56,overcast clouds
480,Wahiawa,US,21.5028,-158.0236,78.76,75,100,6.91,light rain
481,Colwyn Bay,GB,53.2948,-3.7267,42.82,80,80,11.5,broken clouds
482,Sokoto,NG,13.0609,5.239,66.6,21,2,9.69,clear sky
483,Gushikawa,JP,26.3544,127.8686,65.79,53,40,11.5,scattered clouds
484,Samarinda,ID,-0.5,117.15,83.08,78,100,0.72,overcast clouds
485,Staraya Mayna,RU,54.6,48.95,10.51,84,17,11.41,few clouds
486,Suntar,RU,62.1444,117.6319,-38.25,97,93,1.99,overcast clouds
487,Port Moresby,PG,-9.4431,147.1797,89.02,55,40,17.27,scattered clouds
488,Corrente,BR,-3.7367,-43.3394,70.32,99,100,1.25,moderate rain
489,Stendal,DE,52.6,11.85,33.94,80,34,6.51,scattered clouds
490,Santo Augusto,BR,-27.8508,-53.7772,72.82,66,33,9.51,scattered clouds
491,Zaysan,KZ,47.4667,84.8667,-4.47,97,97,2.19,overcast clouds
492,Pitea,SE,65.3172,21.4794,24.89,92,100,6.02,overcast clouds
493,Japura,ID,-0.3167,102.35,76.73,92,100,3.06,overcast clouds
494,Jaciara,BR,-15.9653,-54.9683,70.12,86,11,2.71,few clouds
495,Jiaozuo,CN,35.2397,113.2331,34.54,22,52,5.97,broken clouds
496,Ormara,PK,25.2088,64.6357,62.31,52,0,18.41,clear sky
497,Manzil Salim,TN,35.8567,8.4765,35.71,56,2,7.11,clear sky
498,Nicoya,CR,10.1483,-85.452,73.27,80,52,4.12,broken clouds
499,Rudnyy,KZ,52.9594,63.1206,-7.37,78,50,3.27,scattered clouds
500,Abnub,EG,27.2696,31.1511,46.62,31,0,2.8,clear sky
501,Yakeshi,CN,49.2833,120.7333,-21.19,93,100,1.05,overcast clouds
502,Hobyo,SO,5.3505,48.5268,76.71,77,45,21.14,scattered clouds
503,Okhotsk,RU,59.3833,143.3,-10.37,77,99,12.77,overcast clouds
504,Porto Santo,PT,33.072,-16.3415,61.18,63,75,13.8,broken clouds
505,Alice Springs,AU,-23.7,133.8833,88.21,40,26,10.36,scattered clouds
506,Zhuhai,CN,22.2769,113.5678,61.86,63,20,12.66,few clouds
507,Constantine,DZ,36.365,6.6147,36.81,64,40,12.66,scattered clouds
508,Vestmannaeyjar,IS,63.4427,-20.2734,39.2,94,100,39.97,overcast clouds
509,Susanville,US,40.4163,-120.653,19.24,81,0,4.0,clear sky
510,Muroto,JP,33.2833,134.15,52.29,56,2,16.17,clear sky
511,Fort Nelson,CA,58.8053,-122.7002,15.94,83,40,4.61,scattered clouds
512,Samarai,PG,-10.6167,150.6667,80.1,84,99,11.59,overcast clouds
513,Cascais,PT,38.6979,-9.4215,57.43,91,94,17.0,overcast clouds
514,Muscat,OM,23.6139,58.5922,66.22,50,4,5.61,clear sky
515,Abohar,IN,30.15,74.1833,54.16,71,81,6.02,broken clouds
516,Monchegorsk,RU,67.9397,32.8739,20.37,93,100,5.21,overcast clouds
517,Nuzvid,IN,16.7833,80.85,72.45,68,14,4.85,few clouds
518,Avera,US,33.194,-82.5271,62.11,48,71,13.24,broken clouds
519,Floro,NO,61.5996,5.0328,30.16,80,2,9.22,clear sky
520,Altay,CN,47.8667,88.1167,-2.38,86,57,0.11,broken clouds
521,Fare,PF,-16.7,-151.0167,81.25,74,7,17.58,light rain
522,Belmonte,BR,-15.8631,-38.8828,74.41,88,41,2.39,scattered clouds
523,Tual,ID,-5.6667,132.75,82.15,78,100,16.58,overcast clouds
524,De-Kastri,RU,51.4667,140.7833,-8.12,87,100,4.65,overcast clouds
525,Yalta,UA,44.5,34.1667,53.06,59,92,9.08,overcast clouds
526,Sola,VU,-13.8833,167.55,84.87,74,100,4.61,overcast clouds
527,Muswellbrook,AU,-32.2667,150.9,71.78,55,97,13.85,overcast clouds
528,Buluang,PH,13.3068,123.3425,78.06,89,100,7.36,light rain
529,Beloha,MG,-25.1667,45.05,74.75,76,77,11.74,broken clouds
530,Puerto Colombia,CO,10.9878,-74.9547,78.89,79,58,25.99,broken clouds
531,Ola,RU,59.5833,151.2833,-15.34,82,29,10.56,scattered clouds
532,Whitecourt,CA,54.1502,-115.6855,25.84,54,40,6.91,scattered clouds
533,Russell,US,32.3502,-85.1999,57.0,62,0,0.0,clear sky
534,Linxia,CN,35.6003,103.2064,20.16,55,97,1.41,overcast clouds
535,Pemberton,CA,50.3164,-122.8027,25.75,96,100,2.77,overcast clouds
536,Valladolid,ES,41.5833,-4.6667,45.84,89,96,10.11,overcast clouds
537,Nantucket,US,41.2835,-70.0995,42.94,93,100,16.11,heavy intensity rain
538,Ascension,US,30.2169,-90.9001,57.42,71,0,0.0,clear sky
539,Batouri,CM,4.4333,14.3667,68.47,34,76,2.04,broken clouds
540,Aasiaat,GL,68.7098,-52.8699,-23.71,90,100,5.7,overcast clouds
541,Mahibadhoo,MV,3.7833,72.9667,80.6,65,4,17.96,clear sky
542,Biltine,TD,14.5333,20.9167,68.68,20,1,5.59,clear sky
543,Soyo,AO,-6.1349,12.3689,74.71,88,100,9.6,light rain
544,Chimay,BE,50.0486,4.3171,30.69,98,80,5.21,broken clouds
545,Buraydah,SA,26.326,43.975,46.85,59,0,6.31,clear sky
546,Gimli,CA,50.6336,-96.9907,12.22,85,100,3.44,overcast clouds
547,Port Hawkesbury,CA,45.6169,-61.3485,34.18,95,75,13.0,broken clouds
548,Tazovskiy,RU,67.4667,78.7,-29.09,87,6,9.26,clear sky
549,Canavieiras,BR,-15.675,-38.9472,73.06,91,37,1.48,scattered clouds
550,Zinder,NE,13.8072,8.9881,63.07,22,0,8.28,clear sky
551,Dorobantu,RO,44.2167,26.95,57.04,69,100,15.1,overcast clouds
552,Constitucion,CL,-35.3333,-72.4167,58.53,81,90,2.91,overcast clouds
553,Nazret,ET,8.55,39.2667,53.56,57,84,4.52,broken clouds
554,Gazanjyk,TM,39.2446,55.5154,27.36,64,0,7.99,clear sky
555,Wajima,JP,37.4,136.9,43.48,100,75,17.27,broken clouds
556,Prieska,ZA,-29.6641,22.7474,77.14,46,22,1.07,few clouds
557,Carutapera,BR,-1.195,-46.02,72.0,96,100,2.64,light rain
558,Altamont,US,42.2068,-121.7372,27.79,86,0,0.0,clear sky
559,Batie,BF,9.8833,-2.9167,71.64,22,49,4.81,scattered clouds
560,Nouadhibou,MR,20.931,-17.0347,60.78,77,0,19.57,clear sky
561,Tabuk,PH,17.4189,121.4443,74.97,79,57,5.66,broken clouds
562,Vallenar,CL,-28.5708,-70.7581,67.62,64,0,1.74,clear sky
563,Washington,US,47.5001,-120.5015,32.58,76,39,4.7,scattered clouds
564,Fairbanks,US,64.8378,-147.7164,-11.24,80,20,0.0,few clouds
565,Praia Da Vitoria,PT,38.7333,-27.0667,56.75,76,75,9.37,broken clouds
566,Mpika,ZM,-11.8343,31.4529,59.97,97,100,3.15,overcast clouds
567,Gat,IL,31.61,34.7642,56.08,36,0,4.61,clear sky
568,Warrington,GB,53.3925,-2.5802,41.99,89,22,5.99,few clouds
569,San Luis,AR,-33.295,-66.3356,79.84,50,42,11.65,scattered clouds
570,Noumea,NC,-22.2763,166.4572,87.01,99,77,15.7,broken clouds
571,Along,IN,28.1667,94.7667,64.74,35,24,0.63,few clouds
572,Svetlogorsk,BY,52.6333,29.7333,44.04,96,100,11.54,overcast clouds
573,Goba,ET,7.0167,39.9833,46.11,42,80,3.96,broken clouds
574,Webb City,US,37.1465,-94.463,35.47,80,0,4.61,clear sky
575,Kysyl-Syr,RU,63.8986,122.7617,-46.95,97,70,3.18,broken clouds
576,Colomi,BO,-17.35,-65.8667,45.46,83,85,1.66,overcast clouds
577,Kamiiso,JP,41.8167,140.65,35.98,55,75,4.61,broken clouds
578,Holoby,UA,51.0865,25.0077,34.09,87,100,9.26,overcast clouds
579,Atambua,ID,-9.1061,124.8925,73.4,90,100,1.7,overcast clouds
580,Anda,CN,46.4,125.3167,-5.71,76,45,7.76,scattered clouds
581,Chama,CH,47.1821,8.4636,24.6,89,71,0.0,broken clouds
582,Sampit,ID,-2.5333,112.95,87.8,56,100,3.09,overcast clouds
583,Coihaique,CL,-45.5752,-72.0662,67.95,52,0,4.61,clear sky
584,Yamethin,MM,20.4333,96.15,80.55,31,21,4.14,few clouds
585,Bam,IR,29.106,58.357,42.53,58,6,7.81,clear sky
586,Neiafu,TO,-18.65,-173.9833,84.88,89,75,5.75,broken clouds
587,Rawlins,US,41.7911,-107.2387,8.02,85,100,2.28,overcast clouds
588,Abu Kamal,SY,34.4506,40.9171,49.77,73,0,2.86,clear sky
589,Shangrao,CN,28.4532,117.9686,51.67,53,88,7.0,overcast clouds
590,Setermoen,NO,68.861,18.3486,20.43,84,70,9.73,light snow
591,Amparafaravola,MG,-17.5833,48.2167,67.91,97,100,10.56,light rain
592,Sobolevo,RU,54.4299,31.8996,41.88,97,100,13.53,light rain
593,Pajapan,MX,18.25,-94.7,71.42,90,53,4.21,broken clouds
594,Barra Do Corda,BR,-5.5,-45.25,70.34,98,100,1.23,overcast clouds
595,Nouakchott,MR,18.0858,-15.9785,60.73,61,0,11.14,clear sky
596,Kalmunai,LK,7.4167,81.8167,79.7,63,69,11.79,broken clouds
597,Lososina,RU,48.9975,140.3106,0.32,88,100,8.39,overcast clouds
598,Camacha,PT,33.0833,-16.3333,58.42,63,75,13.8,broken clouds
599,Baie-Comeau,CA,49.2168,-68.1489,20.88,73,0,5.75,clear sky
600,Inirida,CO,3.8653,-67.9239,74.35,83,100,1.83,overcast clouds
601,Katobu,ID,-4.9408,122.5276,86.13,63,83,5.97,broken clouds
602,Ahipara,NZ,-35.1667,173.1667,71.35,62,0,10.63,clear sky
603,Blue Springs,US,39.0169,-94.2816,32.4,79,100,16.11,overcast clouds
604,Kabalo,CD,-6.05,26.9167,67.15,98,85,1.1,light rain
605,Mayo,US,38.8876,-76.5119,45.66,93,100,0.0,mist
606,Sorong,ID,-0.8833,131.25,82.89,70,99,5.41,overcast clouds
607,Lucea,JM,18.451,-78.1736,76.86,76,68,6.89,broken clouds
608,Northam,GB,51.0333,-4.2167,41.61,78,71,8.14,broken clouds
609,Nakamura,JP,32.9833,132.9333,51.85,56,21,10.02,few clouds
610,Havelock,US,34.8791,-76.9013,64.36,89,70,7.0,broken clouds
611,Vidim,RU,56.4088,103.1106,-25.1,96,100,6.78,overcast clouds
612,Hamada,JP,34.8833,132.0833,43.52,65,99,23.98,overcast clouds
613,Abu Samrah,SY,35.3029,37.1841,47.62,67,0,6.55,clear sky
614,Dakar,SN,14.6937,-17.4441,69.93,83,0,9.22,clear sky
615,Hagondange,FR,49.2513,6.1681,33.46,95,80,2.55,broken clouds
616,Sao Joao Da Barra,BR,-21.6403,-41.0511,74.57,89,79,10.56,broken clouds
617,Broken Hill,AU,-31.95,141.4333,76.57,19,99,13.85,overcast clouds
618,San Vicente,AR,-26.6167,-54.1333,68.5,73,11,2.28,few clouds
619,Uruzgan,AF,32.8333,66.0,30.76,88,89,1.7,overcast clouds
620,Maniitsoq,GL,65.4167,-52.9,-4.02,77,2,8.16,clear sky
621,Nyurba,RU,63.2842,118.3319,-42.74,98,67,3.24,broken clouds
622,Flin Flon,CA,54.7682,-101.865,2.46,100,90,4.05,overcast clouds
623,Hofn,IS,64.2539,-15.2082,37.42,83,100,26.11,overcast clouds
624,Mayenne,FR,48.3333,-0.6667,33.24,87,5,6.15,clear sky
625,Koumac,NC,-20.5667,164.2833,75.6,88,100,4.72,overcast clouds
626,Urla,TR,38.3229,26.764,59.81,74,79,25.5,broken clouds
627,Tarko-Sale,RU,64.9225,77.785,-23.62,95,18,8.86,few clouds
628,Ballina,AU,-28.8667,153.5667,75.02,83,94,15.99,overcast clouds
629,Kilindoni,TZ,-7.9139,39.6668,81.5,78,93,14.32,light rain
630,Gladstone,AU,-23.85,151.25,84.13,54,40,14.97,scattered clouds
631,Talcahuano,CL,-36.7167,-73.1167,58.68,88,75,3.44,broken clouds
632,Rakitnoye,RU,50.8389,35.8515,38.14,76,100,16.4,overcast clouds
633,Vilhena,BR,-12.7406,-60.1458,67.26,88,70,1.16,broken clouds
634,Diffa,NE,13.3154,12.6113,65.79,25,15,8.16,few clouds
635,Katherine,AU,-14.4667,132.2667,91.72,62,40,4.61,scattered clouds
636,Marawi,PH,7.9986,124.2928,79.57,69,98,7.58,overcast clouds
637,Nkowakowa,ZA,-23.8878,30.2871,72.03,68,57,2.1,broken clouds
638,Jambi,ID,-1.6,103.6167,76.51,91,100,2.82,light rain
639,Vostok,RU,46.4856,135.8833,4.64,81,100,5.32,overcast clouds
640,Save,BJ,8.0425,2.486,77.56,75,4,2.62,clear sky
641,Galveston,US,29.3669,-94.9669,61.95,64,0,6.91,clear sky
642,Awbari,LY,26.5921,12.7805,42.06,42,0,6.08,clear sky
643,Binghamton,US,42.0987,-75.918,41.0,95,100,11.99,mist
644,Tucupita,VE,9.0622,-62.051,68.95,97,74,2.84,broken clouds
645,Erdenet,MN,49.0333,104.0833,-1.77,78,95,4.03,overcast clouds
646,Santa Quiteria,BR,-4.3319,-40.1567,71.35,93,91,1.34,overcast clouds
647,Bambanglipuro,ID,-7.95,110.2833,82.22,75,66,7.65,broken clouds
648,Inuvik,CA,68.3499,-133.7218,-4.79,81,40,2.3,scattered clouds
649,Machinga,MW,-15.1685,35.3,67.62,94,100,1.5,light rain
650,Changji,CN,44.0167,87.3167,-5.01,84,62,0.0,mist
651,Qinhuangdao,CN,39.9317,119.5883,21.88,21,0,5.55,clear sky
652,Petrozavodsk,RU,61.7849,34.3469,29.66,93,100,2.24,overcast clouds
653,Nea Vissa,GR,41.5833,26.5333,55.81,77,100,19.17,overcast clouds
654,Orhei,MD,47.3831,28.8231,43.79,91,100,11.07,overcast clouds
655,Oranjestad,AW,12.524,-70.027,78.91,80,5,5.01,clear sky
656,Les Cayes,HT,18.2,-73.75,70.41,82,2,4.65,clear sky
657,Arawa,PG,-6.2132,155.5367,86.67,67,100,6.26,overcast clouds
658,Calvinia,ZA,-31.4707,19.776,67.55,40,0,2.21,clear sky
659,Leh,IN,34.1667,77.5833,11.34,82,98,4.03,overcast clouds
660,Florianopolis,BR,-27.6146,-48.5012,72.63,96,75,0.0,broken clouds
661,Reconquista,AR,-29.15,-59.65,83.43,51,28,8.84,scattered clouds
662,Strezhevoy,RU,60.7333,77.5889,-20.83,99,14,4.63,few clouds
663,Wamba,NG,8.9333,8.6,72.19,27,100,3.6,overcast clouds
664,Wonopringgo,ID,-6.9833,109.6167,88.65,68,99,4.76,light rain
665,Gizo,SB,-8.103,156.8419,85.55,69,100,8.7,overcast clouds
666,Mtwara,TZ,-10.2667,40.1833,78.53,88,100,9.37,moderate rain
667,Statesboro,US,32.4488,-81.7832,64.47,72,0,8.05,clear sky
668,Lokoja,NG,7.8024,6.743,75.24,27,81,1.68,broken clouds
669,Bougouni,ML,11.417,-7.479,70.52,17,11,5.06,few clouds
670,Khuzhir,RU,53.1939,107.3397,-3.39,90,100,4.81,overcast clouds
671,Zeya,RU,53.75,127.2667,-26.57,68,18,2.84,few clouds
672,Mweka,CD,-4.85,21.5667,68.58,96,100,2.24,light rain
673,Hanna,CA,51.6334,-111.9018,11.03,84,15,5.97,few clouds
674,Luau,AO,-10.7073,22.2247,64.06,97,100,3.36,overcast clouds
675,Usogorsk,RU,63.4106,48.6872,30.76,94,100,11.9,overcast clouds
676,Pochutla,MX,15.7432,-96.4661,76.82,74,97,2.89,overcast clouds
677,Qiongshan,CN,20.0058,110.3542,67.98,64,0,13.42,clear sky
678,Padang,ID,-0.9492,100.3543,82.45,75,93,3.09,overcast clouds
679,Baykit,RU,61.67,96.37,-43.65,95,49,3.69,scattered clouds
680,Plettenberg Bay,ZA,-34.0527,23.3716,65.1,89,0,1.59,clear sky
681,Lebu,CL,-37.6167,-73.65,55.42,94,6,2.73,clear sky
682,Dourbali,TD,11.8091,15.8632,67.48,22,72,8.57,broken clouds
683,Kewanee,US,41.2456,-89.9248,32.59,82,99,16.98,overcast clouds
684,San,ML,13.3034,-4.8956,70.97,15,0,7.61,clear sky
